X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-77.0276945526389,38.9399031861537,44415,Ward 4,"4000 Kansas Avenue Northwest, Washington, District of Columbia 20011",Thompson Place,Completed 2015 to Date,DHCD,19,38.93994742,-77.02773369,0,0,19,0,0,,223601,397599.21,141334.39,4000 KANSAS AVENUE NW,2023/03/13 05:00:26+00
-76.9838711730746,38.8839152747611,44416,Ward 6,"401 15th Street Southeast, Washington, District of Columbia 20003",Kingston Condominum,Completed 2015 to Date,DHCD,2,38.88390782,-76.9838689,0,1,0,1,0,,309081,401399.59,135119.03,401 15TH STREET SE,2023/03/13 05:00:26+00
-76.9863073350212,38.8340765702559,44417,Ward 8,"4300 12th Street Southeast, Washington, District of Columbia 20032",4300 12th Street SE,Completed 2015 to Date,DCHA DHCD,26,38.83406646,-76.98632844,26,0,0,0,0,,288153,401189.05,129586.54,4300 12TH STREET SE,2023/03/13 05:00:26+00
-77.0646220152934,38.9468755231387,44418,Ward 3,"4455 Connecticut Ave NW, Washington, District of Columbia 20008",Park Van Ness,Completed 2015 to Date,DHCD,26,38.9469514,-77.0645891,0,0,0,26,0,,284922,394398.32,142110,4455 CONNECTICUT AVENUE NW,2023/03/13 05:00:26+00
-76.9266536741383,38.8994380337555,44419,Ward 7,"5201 Hayes Street Northeast, Washington, District of Columbia 20019",5201 Hayes Street (Deanwood Hills),Completed 2015 to Date,DMPED DCHFA DHCD OP,150,38.89943024,-76.92665141,40,10,100,0,0,15-10,299817,406362.59,136844.61,5201 HAYES STREET NE,2023/03/13 05:00:26+00
-77.0725526546363,38.9606116383881,44420,Ward 3,"5333 Connecticut Ave NW, Washington, District of Columbia 20015",5333 Connecticut Ave NW,Completed 2015 to Date,DHCD,19,38.96067401,-77.07251303,0,10,0,9,0,,310383,393712.05,143635.35,5333 CONNECTICUT AVENUE NW,2023/03/13 05:00:26+00
-77.0301866097245,38.9595077330895,44421,Ward 4,"5741 Colorado Avenue Northwest, Washington, District of Columbia 20011",5741 Colorado Avenue NW Tenant Association,Completed 2015 to Date,DHCD,28,38.95950027,-77.03018431,2,19,7,0,0,,257860,397383.88,143510.74,5741 COLORADO AVENUE NW,2023/03/13 05:00:26+00
-76.9119362562662,38.8938816836774,44422,Ward 7,"323 62nd Street Northeast, Washington, District of Columbia 20019",62nd Street Apartments (w/ PADD) - Phase II (aka Eastbrooke Apartments ),Completed 2015 to Date,DCHFA DHCD,39,38.89374448,-76.91189289,0,0,39,0,0,,310426,407639.84,136228.94,323 62ND STREET NE,2023/03/13 05:00:26+00
-77.0265215814793,38.9742836777131,44423,Ward 4,"6925 Georgia Avenue Northwest, Washington, District of Columbia 20012",6925-6929 Georgia Avenue,Completed 2015 to Date,DMPED DCHA DHCD,27,38.97427621,-77.02651929,8,12,0,7,0,,243489,397702.01,145150.91,6925 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0261329011557,38.9824484607409,44424,Ward 4,"7611 Georgia Avenue Northwest, Washington, District of Columbia 20012",Juniper Heights,Completed 2015 to Date,DCHFA DHCD,81,38.98244099,-77.0261306,0,0,81,0,0,,253717,397735.95,146057.27,7611 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0231980935952,38.9082866706741,44425,Ward 6,"1336 8th St NW, Washington, District of Columbia 20001",Intersect at O - 8th/O Street NW,Completed 2015 to Date,DMPED DHCD OP,24,38.90824528,-77.02318714,0,12,0,12,0,16-24,319628,397988.14,137824.58,1336 8TH STREET NW,2023/03/13 05:00:26+00
-76.9712871550657,38.8639291611796,44426,Ward 8,"2335 Altamont Place Southeast, Washington, District of Columbia 20020",Altamont Place,Completed 2015 to Date,DCHA DHCD,36,38.86392171,-76.97128488,36,0,0,0,0,,150372,402492.12,132900.69,2335 ALTAMONT PLACE SE,2023/03/13 05:00:26+00
-76.9895194118171,38.839932309499,44427,Ward 8,"1200 Mississippi Ave SE, Washington, District of Columbia 20032",Archer Park (Wing I),Completed 2015 to Date,DCHFA DHCD OP,190,38.84005542,-76.98881414,10,0,180,0,0,13-17,296061,400910.09,130236.53,1200 MISSISSIPPI AVENUE SE,2023/03/13 05:00:26+00
-76.9606822724812,38.9261527945957,44428,Ward 5,"Banneker Dr NE, Washington, District of Columbia 20018",Banneker Town Homes,Completed 2015 to Date,DMPED DHCD,5,38.926145,-76.96068,0,3,0,2,0,,,403409.51856492,139808.3472376,,2023/03/13 05:00:26+00
-76.9973152591116,38.8610184366496,44429,Ward 8,"1200 Sumner Road Southeast, Washington, District of Columbia 20020",Barry Farm - Onsite Building 1B (The Asberry),Under Construction,DMPED DCHFA DHCD OP,108,38.86101066,-76.99731298,33,44,21,10,0,,149820,400233.21,132577.19,1200 SUMNER ROAD SE,2023/03/13 05:00:26+00
-77.0282081052356,38.9641744135532,44430,Ward 4,"6100 Georgia Avenue Northwest, Washington, District of Columbia 20011",Beacon Center,Completed 2015 to Date,DCHA DCHFA DHCD,99,38.96457855,-77.02812532,18,0,81,0,0,,253200,397555.52,144028.73,6100 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.007774853506,38.9563209154647,44431,Ward 4,"5422 Blair Road Northeast, Washington, District of Columbia 20011",Blair Road Project,Completed 2015 to Date,DCHA DHCD,8,38.95627895,-77.00777314,8,0,0,0,0,,8937,399326.31,143156.57,5422 BLAIR ROAD NE,2023/03/13 05:00:26+00
-76.9919593558886,38.8595381069748,44432,Ward 8,"2620 Bowen Road Southeast, Washington, District of Columbia 20020",Bowen Flats,Completed 2015 to Date,DCHFA DHCD,41,38.85953066,-76.99195708,0,9,32,0,0,,307502,400698.07,132412.89,2620 BOWEN ROAD SE,2023/03/13 05:00:26+00
-76.9798420581901,38.8630959611019,44433,Ward 8,"1720 W Street Southeast, Washington, District of Columbia 20020",Buxton Condominium,Completed 2015 to Date,DHCD,24,38.86308851,-76.97983978,0,10,0,14,0,,57175,401749.68,132808,1720 W STREET SE,2023/03/13 05:00:26+00
-76.9160472486879,38.889437094349,44434,Ward 7,"5929 East Capitol Street Southeast, Washington, District of Columbia 20019",Capitol Gateway Marketplace,Pipeline,DCHA DCHFA DHCD OP,312,38.88942931,-76.91604499,16,16,280,0,0,12-16,288740,407283.66,135735.22,5929 EAST CAPITOL STREET SE,2023/03/13 05:00:26+00
-76.990925512751,38.8631999541991,44435,Ward 8,"2252 Martin Luther King Jr Ave SE, Washington, District of Columbia 20020",Maple View Flats (Big K),Completed 2015 to Date,DCHFA DHCD,114,38.86319251,-76.99092323,0,0,114,0,0,,49509,400787.76,132819.39,2252 MARTIN LUTHER KING JR AVENUE SE,2023/03/13 05:00:26+00
-77.0163018925839,38.8722981139406,44436,Ward 6,"325 P Street Southwest, Washington, District of Columbia 20024",Channel Square,Completed 2015 to Date,DHCD,60,38.87229033,-77.01629961,0,0,30,30,0,,276559,398585.56,133829.44,325 P STREET SW,2023/03/13 05:00:26+00
-76.9925483868101,38.8602236870215,44437,Ward 8,"2500 Sayles Place Southeast, Washington, District of Columbia 20020",City Homes at Sheridan Station 2c,Completed 2015 to Date,DCHA,20,38.86021624,-76.99254611,0,0,20,0,0,,308348,400646.94,132488.99,2500 SAYLES PLACE SE,2023/03/13 05:00:26+00
-77.0331375722647,38.9606067522771,44438,Ward 4,"5807 14th Street Northwest, Washington, District of Columbia 20011",Concord Apartments,Completed 2015 to Date,DHCD,78,38.96059929,-77.03313527,0,0,78,0,0,,285270,397128.16,143632.83,5807 14TH STREET NW,2023/03/13 05:00:26+00
-77.0302178113819,38.9484675500582,44439,Ward 4,"4800 Arkansas Avenue Northwest, Washington, District of Columbia 20011",Cornerstone Community Supportive Housing,Completed 2015 to Date,DCHA DHCD,7,38.94846009,-77.03021552,5,2,0,0,0,,255160,397380.77,142285.18,4800 ARKANSAS AVENUE NW,2023/03/13 05:00:26+00
-77.0082937354485,38.9051980049698,44440,Ward 6,"1133 North Capitol Street Northeast, Washington, District of Columbia 20002",DCHA Headquarters - Phase 1,Under Construction,DCHA,86,38.90519022,-77.00829145,43,0,43,0,0,,149791,399280.82,137481.49,1133 NORTH CAPITOL STREET NE,2023/03/13 05:00:26+00
-76.9309117905207,38.8764859208194,44441,Ward 7,"5078 Benning Road Southeast, Washington, District of Columbia 20019",Delta Commons (Partner Arms 4),Completed 2015 to Date,DCHA DHCD,36,38.87647629,-76.93088522,12,0,24,0,0,,278556,405995.15,134296.46,5078 BENNING ROAD SE,2023/03/13 05:00:26+00
-76.9834425611213,38.9006965520396,44442,Ward 5,"808 Bladensburg Road Northeast, Washington, District of Columbia 20002",Delta Towers,Completed 2015 to Date,DCHFA DHCD,179,38.90068876,-76.98344028,179,0,0,0,0,,316453,401436.44,136981.89,808 BLADENSBURG ROAD NE,2023/03/13 05:00:26+00
-76.9122475552437,38.8948603173849,44443,Ward 7,"414 Eastern Ave NE, Washington, District of Columbia 20019",Eden Place - Phase I,Completed 2015 to Date,DMPED DHCD,29,38.89485286,-76.9122453,0,0,29,0,0,,26187,407612.73,136337.55,414 EASTERN AVENUE NE,2023/03/13 05:00:26+00
-76.9122020539923,38.8948344291662,44444,Ward 7,"400 Eastern Ave NE, Washington, District of Columbia 20019",Eden Place - Phase II,Pipeline,DMPED,5,38.89482697,-76.9121998,0,2,0,3,9,,28320,407616.68,136334.68,400 EASTERN AVENUE NE,2023/03/13 05:00:26+00
-76.9966276248034,38.9246151784159,44445,Ward 5,"625 Edgewood Street Northeast, Washington, District of Columbia 20017",Edgewood Terrace I,Completed 2015 to Date,DCHFA,292,38.92460772,-76.99662534,0,0,202,90,0,,289575,400292.63,139636.93,625 EDGEWOOD STREET NE,2023/03/13 05:00:26+00
-77.0251760612908,38.9395303619657,44446,Ward 4,"3930 Georgia Ave NW, Washington, District of Columbia 20011",Fahrenheit Condominiums,Completed 2015 to Date,DHCD,3,38.93943419,-77.02509369,0,0,0,3,0,,284807,397817.54,141292.94,3930 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9580810673309,38.930162777839,44447,Ward 5,"3043 Bladensburg Road Northeast, Washington, District of Columbia 20018",Fort Lincoln City Homes,Pipeline,DMPED,6,38.93015532,-76.95807879,0,3,0,3,0,,41234,403634.87,140253.59,3043 BLADENSBURG ROAD NE,2023/03/13 05:00:26+00
-76.9515060704611,38.9248936128408,44448,Ward 5,"3750 Jamison St NE, Washington, District of Columbia 20018",Fort Lincoln Multifamily,Completed 2015 to Date,DMPED DHCD OP,36,38.928471,-76.956178,0,18,0,18,0,06-08,314268,404205.28,139668.95,3750 JAMISON STREET NE,2023/03/13 05:00:26+00
-76.978505028559,38.8554087443615,44449,Ward 8,"1808 Gainesville Street Southeast, Washington, District of Columbia 20020",Gainesville Court,Completed 2015 to Date,DHCD,12,38.85566,-76.981961,0,6,5,1,7,,306510,401865.92,131954.69,1808 GAINESVILLE STREET SE,2023/03/13 05:00:26+00
-77.0005493542633,38.9074856984275,44450,Ward 5,"340 Florida Avenue Northeast, Washington, District of Columbia 20002",The Edison at Union Market,Completed 2015 to Date,DMPED OP,38,38.907564,-77.00065072,0,0,0,38,0,06-40C,287853,399952.55,137735.41,340 FLORIDA AVENUE NE,2023/03/13 05:00:26+00
-76.9904169908603,38.8618181122044,44451,Ward 8,"1262 Talbert Street Southeast, Washington, District of Columbia 20020",River East @ Grandview,Completed 2015 to Date,DHCD,46,38.86151132,-76.99066268,3,13,0,30,0,,285996,400831.91,132666,1262 TALBERT STREET SE,2023/03/13 05:00:26+00
-76.9641368955571,38.8800871817404,44452,Ward 7,"3009 G Street Southeast, Washington, District of Columbia 20019",HFH Transition House,Completed 2015 to Date,DHCD,7,38.8800794,-76.96413462,7,0,0,0,0,,42364,403111.97,134694.57,3009 G STREET SE,2023/03/13 05:00:26+00
-76.999982700295,38.8312192582354,44453,Ward 8,"400 Atlantic Street Southeast, Washington, District of Columbia 20032",Highland Dwellings,Completed 2015 to Date,DCHA DCHFA,208,38.83121148,-76.99998042,208,0,0,0,0,,290742,400001.7,129269.27,400 ATLANTIC STREET SE,2023/03/13 05:00:26+00
-76.9764953396754,38.8857493016742,44454,Ward 7,"1900 C Street Southeast, Washington, District of Columbia 20003",Hill East Phase I - The Ethel (Parcel F-1),Completed 2015 to Date,DMPED OP,100,38.88574152,-76.97649306,100,0,0,0,0,16-03,314741,402039.49,135322.76,1900 C STREET SE,2023/03/13 05:00:26+00
-76.9954043664426,38.8858602170435,44455,Ward 6,"777 C St SE, Washington, District of Columbia 20003",Hine Junior High School (North LIHTC Residential),Completed 2015 to Date,DMPED DCHFA OP,46,38.88513446,-76.99592909,5,0,29,12,0,11-24,311940,400398.92,135334.82,777 C STREET SE,2023/03/13 05:00:26+00
-77.027059516986,38.9279113900152,44456,Ward 1,"3003 11th St NW, Washington, District of Columbia 20001",Hope and a Home Scattered Sites II,Completed 2015 to Date,DHCD,14,38.92790393,-77.02705722,14,0,0,0,0,,231227,397653.87,140003.18,3003 11TH STREET NW,2023/03/13 05:00:26+00
-77.0141321351448,38.8981197580396,44457,Ward 2,"200 G Street Northwest, Washington, District of Columbia 20001",Capitol Crossing,Pipeline,DMPED OP,50,38.89811197,-77.01412985,0,0,0,50,0,08-34L,314745,398774.29,136695.81,200 G STREET NW,2023/03/13 05:00:26+00
-76.9932278844954,38.9215530120714,44458,Ward 5,"2401 Washington Place Northeast, Washington, District of Columbia 20018",Israel Manor Senior Residences,Completed 2015 to Date,DHCD,47,38.92154522,-76.9932256,30,10,7,0,0,,309338,400587.46,139297.02,2401 WASHINGTON PLACE NE,2023/03/13 05:00:26+00
-77.034411404926,38.9365494142316,44459,Ward 1,"1498 Spring Place Northwest, Washington, District of Columbia 20010",Kara House,Completed 2015 to Date,DHCD,10,38.93657238,-77.03447902,2,7,0,1,0,,234805,397016.75,140962.29,1498 SPRING PLACE NW,2023/03/13 05:00:26+00
-76.9364294374472,38.9103854897402,44460,Ward 7,"1516 Kenilworth Avenue Northeast, Washington, District of Columbia 20019",Kenilworth Courts Phase 2 and 3,Pipeline,DCHA OP,256,38.91037803,-76.93642717,0,172,84,0,0,15-21,290477,405513.75,138059.23,1516 KENILWORTH AVENUE NE,2023/03/13 05:00:26+00
-76.9661021110843,38.9240505343331,44461,Ward 5,"2615 Bladensburg Rd NE, Washington, District of Columbia 20018",Langdon Lofts,Completed 2015 to Date,DCHA DCHFA DHCD,33,38.92412243,-76.96608388,5,0,28,0,0,,149319,402939.64,139574.79,2615 BLADENSBURG ROAD NE,2023/03/13 05:00:26+00
-77.022179569,38.9134593688618,44462,Ward 6,"1730 7th Street Northwest, Washington, District of Columbia 20001",Lincoln Westmoreland,Completed 2015 to Date,DCHFA,108,38.91345191,-77.02217728,0,108,0,0,0,,279356,398076.62,138398.77,1730 7TH STREET NW,2023/03/13 05:00:26+00
-77.0229944813787,38.9565606042624,44463,Ward 4,"715 Kennedy Street Northwest, Washington, District of Columbia 20011",715 Kennedy St NW,Under Construction,DHCD,1,38.95655314,-77.02299219,0,0,1,0,0,,250277,398007.15,143183.4,715 KENNEDY STREET NW,2023/03/13 05:00:26+00
-77.0265331789329,38.9443762518385,44464,Ward 4,"4406 Georgia Avenue Northwest, Washington, District of Columbia 20011",4406 Georgia Ave NW,Pipeline,DHCD,7,38.94436879,-77.02653088,0,1,6,0,0,,252661,397700.04,141830.91,4406 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9739913731565,38.8853405110361,44465,Ward 7,"1900 Massachusetts Avenue Southeast, Washington, District of Columbia 20003",Hill East Phase II - Bundle 2,Pipeline,DMPED,741,38.88533272,-76.9739891,203,204,0,334,0,,301068,402256.75,135277.44,1900 MASSACHUSETTS AVENUE SE,2023/03/13 05:00:26+00
-77.0329884265489,38.946735409418,44466,Ward 4,"4618 14th Street Northwest, Washington, District of Columbia 20011",Dance Loft PUD - 4618 14th Street NW,Pipeline,OP,90,38.94672795,-77.03298613,22,23,45,0,0,21-18,255583,397140.53,142092.98,4618 14TH STREET NW,2023/03/13 05:00:26+00
-76.9942431596353,38.9240877382586,44467,Ward 5,"2640 Reed Street Northeast, Washington, District of Columbia 20018",Reed Street NE PUD,Pipeline,OP,108,38.92408028,-76.99424088,6,0,91,11,0,22-04,45500,400499.4,139578.39,2640 REED STREET NE,2023/03/13 05:00:26+00
-77.0241100430231,38.8805522387459,44468,Ward 6,"800 9th Street Southwest, Washington, District of Columbia 20024",801 Maine Ave SW PUD,Pipeline,OP,75,38.88054446,-77.02410775,0,8,67,0,0,22-06,276806,397908.23,134745.86,800 9TH STREET SW,2023/03/13 05:00:26+00
-77.0118319528176,38.870189694621,44469,Ward 6,"113 Potomac Avenue Southwest, Washington, District of Columbia 20024",Vermeer - 113 Potomac Ave SW,Under Construction,DHCD,41,38.87018191,-77.01182967,0,0,41,0,0,,277738,398973.42,133595.33,113 POTOMAC AVENUE SW,2023/03/13 05:00:26+00
-76.9924918174687,38.9040230088274,44470,Ward 5,"1006 Florida Avenue Northeast, Washington, District of Columbia 20002","Florida Ave. Flats, 1006 Florida Ave. NE",Under Construction,DHCD,1,38.90401555,-76.99248954,0,0,0,1,0,,76374,400651.45,137351.05,1006 FLORIDA AVENUE NE,2023/03/13 05:00:26+00
-76.9809717595872,38.8615685029013,44471,Ward 8,"2336 Green Street Southeast, Washington, District of Columbia 20020",2336 Green Street SE,Pipeline,DHCD,3,38.86156072,-76.98096948,0,1,2,0,0,,48307,401651.67,132638.42,2336 GREEN STREET SE,2023/03/13 05:00:26+00
-76.9728268341222,38.930356580959,44472,Ward 5,"2365 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",2365 Rhode Island Ave. NE,Pipeline,DHCD,4,38.93034879,-76.97282456,0,0,0,4,0,,48109,402356.3,140274.62,2365 RHODE ISLAND AVENUE NE,2023/03/13 05:00:26+00
-76.9798561839061,38.903273369871,44473,Ward 5,"1019 17th Place Northeast, Washington, District of Columbia 20002",1019 17th Place NE,Completed 2015 to Date,DHCD,1,38.90326591,-76.97985391,0,0,0,1,0,,75491,401747.47,137268,1019 17TH PLACE NE,2023/03/13 05:00:26+00
-76.991013330232,38.9225520660999,44474,Ward 5,"1009 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1009 Rhode Island Ave. NE,Under Construction,DHCD,1,38.92260821,-76.99103929,0,0,1,0,0,,75934,400779.49,139407.94,1009 RHODE ISLAND AVENUE NE,2023/03/13 05:00:26+00
-77.0291589631343,38.9581639613532,44475,Ward 4,"1212 Madison Street Northwest, Washington, District of Columbia 20011",1212 Madison Street NW,Under Construction,DHCD,1,38.9581565,-77.02915667,0,0,0,1,0,,253104,397472.9,143361.54,1212 MADISON STREET NW,2023/03/13 05:00:26+00
-77.0276871361321,38.9359538601883,44476,Ward 4,"1015 Spring Road Northwest, Washington, District of Columbia 20010",The Rows at Spring Flats,Completed 2015 to Date,DMPED DHCD,0,38.93594607,-77.02768484,0,0,0,0,3,,320397,397599.72,140895.98,1015 SPRING ROAD NW,2023/03/13 05:00:26+00
-77.0832122440265,38.9619733430427,44477,Ward 3,"5425 Western Avenue Northwest, Washington, District of Columbia 20015",Lisner Home Senior Residential,Pipeline,DCHFA DHCD,93,38.96196588,-77.08320993,52,41,0,0,0,,265978,392788.32,143787.3,5425 WESTERN AVENUE NW,2023/03/13 05:00:26+00
-77.0857697563735,38.959726275972,44478,Ward 3,"5300 Wisconsin Avenue Northwest, Washington, District of Columbia 20015",Mazza Gallerie Redevelopment,Pipeline,DHCD,39,38.95971848,-77.08576744,0,0,39,0,0,,265944,392566.43,143538.06,5300 WISCONSIN AVENUE NW,2023/03/13 05:00:26+00
-77.0845537945931,38.9597375211505,44479,Ward 3,"5333 Wisconsin Avenue Northwest, Washington, District of Columbia 20015",Friendship Center Redevelopment - 5333 Wisconsin Ave,Pipeline,OP,55,38.95972972,-77.08455148,2,0,53,0,0,96-13A,265947,392671.82,143539.21,5333 WISCONSIN AVENUE NW,2023/03/13 05:00:26+00
-77.0672949117309,38.9171191179313,44480,Ward 2,"3300 Whitehaven Street, Washington, District of Columbia 20007",GU Harris Building Redevelopment - 3300 Whitehaven NW,Pipeline,DHCD OP,40,38.91711166,-77.06729261,0,2,38,0,0,,279700,394164.18,138806.95,3300 WHITEHAVEN STREET NW,2023/03/13 05:00:26+00
-76.9858180419563,38.866692278498,44481,Ward 8,"1337 Good Hope Road Southeast, Washington, District of Columbia 20020",Hope View Apartments,Pipeline,DHCD,42,38.86668483,-76.98581576,16,15,0,11,0,,66860,401230.97,133207.12,1337 GOOD HOPE ROAD SE,2023/03/13 05:00:26+00
-77.0237303223145,38.9561815695765,44482,Ward 4,"732 Kennedy Street Northwest, Washington, District of Columbia 20011",732 Kennedy St NW,Under Construction,DHCD,1,38.95617411,-77.02372803,0,0,1,0,0,,285395,397943.36,143141.34,732 KENNEDY STREET NW,2023/03/13 05:00:26+00
-76.9829869533453,38.890099042668,44483,Ward 7,"1516 East Capitol Street Northeast, Washington, District of Columbia 20003",1516 East Capitol Street NE,Under Construction,DHCD,3,38.89009159,-76.98298468,0,0,1,2,0,,61727,401476.18,135805.49,1516 EAST CAPITOL STREET NE,2023/03/13 05:00:26+00
-77.0057877457534,38.9444924443879,44484,Ward 5,"98 Webster Street Northeast, Washington, District of Columbia 20011",98 Webster Street NE,Pipeline,DHCD,1,38.94448498,-77.00578546,0,1,0,0,0,,82934,399498.46,141843.49,98 WEBSTER STREET NE,2023/03/13 05:00:26+00
-77.0010241435368,38.9080677245645,44485,Ward 5,"325 Morse Street Northeast, Washington, District of Columbia 20002",The Gantry  (Building B) - Union Market Terminal Stage 1 Consolidated PUD,Completed 2015 to Date,DHCD OP,11,38.90792947,-77.00087624,0,6,0,5,0,15-27,302079,399911.37,137800.02,325 MORSE STREET NE,2023/03/13 05:00:26+00
